index,edit_classification,decision_rationale,elapsed_time_ms
66,LOW,N-Gram distance [0.58]: 0.018 ,37
67,LOW,N-Gram distance [0.58]: 0.0379746835443038 ,3
68,LOW,N-Gram distance [0.58]: 0.022388059701492536 ,3
69,LOW,N-Gram distance [0.58]: 0.02830188679245283 ,0
70,LOW,N-Gram distance [0.58]: 0.02830188679245283 ,2
71,LOW,N-Gram distance [0.58]: 0.09813084112149532 ,6
72,LOW,N-Gram distance [0.58]: 0.03571428571428571 ,4
73,LOW,N-Gram distance [0.58]: 0.010638297872340425 ,5
74,LOW,N-Gram distance [0.58]: 0.029850746268656716 ,2
75,LOW,N-Gram distance [0.58]: 0.041666666666666664 ,4
76,LOW,N-Gram distance [0.58]: 0.0 ,0
77,LOW,N-Gram distance [0.58]: 0.08108108108108109 ,7
78,LOW,N-Gram distance [0.58]: 0.2403846153846154 ,5
79,LOW,N-Gram distance [0.58]: 0.13924050632911392 ,4
80,LOW,N-Gram distance [0.58]: 0.020833333333333332 ,6
81,LOW,N-Gram distance [0.58]: 0.01639344262295082 ,2
82,LOW,N-Gram distance [0.58]: 0.015151515151515152 ,2
83,LOW,N-Gram distance [0.58]: 0.011627906976744186 ,4
84,LOW,N-Gram distance [0.58]: 0.010526315789473684 ,5
85,LOW,N-Gram distance [0.58]: 0.027777777777777776 ,1
86,LOW,N-Gram distance [0.58]: 0.027777777777777776 ,2
87,LOW,N-Gram distance [0.58]: 0.012195121951219513 ,3
88,LOW,N-Gram distance [0.58]: 0.10294117647058823 ,5
89,LOW,N-Gram distance [0.58]: 0.05555555555555555 ,2
90,LOW,N-Gram distance [0.58]: 0.02040816326530612 ,5
91,LOW,N-Gram distance [0.58]: 0.0 ,0
92,LOW,N-Gram distance [0.58]: 0.04046242774566474 ,17
93,LOW,N-Gram distance [0.58]: 0.15025906735751296 ,20
94,LOW,N-Gram distance [0.58]: 0.3084370677731674 ,209
95,HIGH,N-Gram distance [0.58]: 0.7380952380952381 ,0
96,HIGH,N-Gram distance [0.58]: 0.704 ,1
97,LOW,N-Gram distance [0.58]: 0.056179775280898875 ,6
98,HIGH,N-Gram distance [0.58]: 0.7063953488372093 ,9
99,LOW,N-Gram distance [0.58]: 0.05813953488372093 ,3
