filename,base_tag,head_tag,new_cts,obsolete_cts_low_low,obsolete_cts_low_high,obsolete_cts_high,obsolete_cts_low_low_size,obsolete_cts_low_high_size,obsolete_cts_high_size,new_cts_size,obsolete_cts_size,reusable_cts_size,total_cts_size,low_impacted_size,high_impacted_size,mixed_impacted_size
src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.5,exp01_rgp-diarias_v1.3,"{'TC98', 'TC80', 'TC30', 'TC34', 'TC72', 'TC38', 'TC93', 'TC45', 'TC37', 'TC103', 'TC63', 'TC84', 'TC67', 'TC76', 'TC64', 'TC75', 'TC66', 'TC7', 'TC24', 'TC62', 'TC41', 'TC81', 'TC77', 'TC55', 'TC59', 'TC86', 'TC33', 'TC46', 'TC99', 'TC50', 'TC49', 'TC85', 'TC47', 'TC90', 'TC16', 'TC97', 'TC28', 'TC8', 'TC6', 'TC57', 'TC40', 'TC92', 'TC19', 'TC3', 'TC68', 'TC12', 'TC4', 'TC2', 'TC88', 'TC36', 'TC42', 'TC15', 'TC11', 'TC82', 'TC29', 'TC25', 'TC73', 'TC51', 'TC53', 'TC101', 'TC54', 'TC32', 'TC23', 'TC21', 'TC102', 'TC58', 'TC17', 'TC13', 'TC94', 'TC71', 'TC89', 'TC20'}",,,,0,0,0,72,0,31,103,0,0,0
src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,,5,0,0,0,5,0,5,5,0,0
src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,,5,0,0,0,5,0,5,5,0,0
src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.0.1,exp01_rgp-diarias_v1.0.2,,,{'TC3'},,0,1,0,0,1,2,3,0,0,1
src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,,{'TC3'},,0,1,0,0,1,2,3,0,0,1
src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC3', 'TC2', 'TC1'}",,,3,0,0,0,3,0,3,3,0,0
src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,,{'TC7'},,0,1,0,0,1,6,7,0,0,1
src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC7', 'TC2', 'TC5', 'TC3', 'TC6', 'TC1', 'TC4'}",{'TC7'},,7,1,0,0,7,0,7,6,0,1
src/UC006_Registrar_Empenho.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC3', 'TC2', 'TC1'}",,,3,0,0,0,3,0,3,3,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,,,0,0,0,5,0,0,5,0,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,0,5,0,0,5,0,5,0,0,5
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,,,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,0,5,0,0,5,0,5,0,0,5
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,,5,0,0,0,5,0,5,5,0,0
src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC3', 'TC2', 'TC1'}",,,,0,0,0,3,0,0,3,0,0,0
src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC3', 'TC2', 'TC1'}","{'TC3', 'TC2', 'TC1'}",,3,3,0,0,3,0,3,0,0,3
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC7', 'TC2', 'TC5', 'TC8', 'TC10', 'TC1', 'TC6', 'TC9', 'TC3', 'TC4'}",,,,0,0,0,10,0,0,10,0,0,0
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,{'TC10'},"{'TC6', 'TC7', 'TC9', 'TC5', 'TC8', 'TC10', 'TC4'}",,1,7,0,0,7,3,10,0,0,7
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC7', 'TC2', 'TC5', 'TC8', 'TC10', 'TC1', 'TC6', 'TC9', 'TC3', 'TC4'}",{'TC2'},,10,1,0,0,10,0,10,9,0,1
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,,,0,0,0,5,0,0,5,0,0,0
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,,"{'TC2', 'TC5', 'TC3', 'TC4'}",,0,4,0,0,4,1,5,0,0,4
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,,5,0,0,0,5,0,5,5,0,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.1,exp01_rgp-diarias_v1.1.1,,,,{'TC4'},0,0,1,0,1,3,4,0,1,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.1,exp01_rgp-diarias_v1.1.1,{'TC1'},,,,0,0,0,1,0,4,5,0,0,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC2', 'TC5', 'TC3', 'TC1', 'TC4'}",,,5,0,0,0,5,0,5,5,0,0
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,,{'TC4'},,0,1,0,0,1,3,4,0,0,1
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,,,{'TC4'},,0,1,0,0,1,3,4,0,0,1
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC2', 'TC3', 'TC1', 'TC4'}",,,4,0,0,0,4,0,4,4,0,0
src/UC013_Registrar_Liquidacao.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC3', 'TC2', 'TC1'}",,,3,0,0,0,3,0,3,3,0,0
src/UC014_Minha_Conta_Bancaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC2', 'TC3', 'TC1', 'TC4'}",,,4,0,0,0,4,0,4,4,0,0
