filename,base_tag,head_tag,new_cts,obsolete_cts_low_low,obsolete_cts_low_high,obsolete_cts_high,obsolete_cts_low_low_size,obsolete_cts_low_high_size,obsolete_cts_high_size,new_cts_size,obsolete_cts_size,reusable_cts_size,total_cts_size,low_impacted_size,high_impacted_size,mixed_impacted_size
src/UC001_Solicitar_Diarias.claret,exp01_rgp-diarias_v1.2.5,exp01_rgp-diarias_v1.3,"{'TC102', 'TC36', 'TC85', 'TC32', 'TC97', 'TC12', 'TC89', 'TC63', 'TC47', 'TC25', 'TC41', 'TC23', 'TC45', 'TC94', 'TC64', 'TC11', 'TC7', 'TC30', 'TC42', 'TC81', 'TC82', 'TC55', 'TC57', 'TC80', 'TC67', 'TC37', 'TC90', 'TC51', 'TC13', 'TC86', 'TC93', 'TC50', 'TC19', 'TC4', 'TC62', 'TC16', 'TC24', 'TC98', 'TC92', 'TC54', 'TC73', 'TC58', 'TC72', 'TC6', 'TC20', 'TC33', 'TC15', 'TC66', 'TC53', 'TC29', 'TC76', 'TC3', 'TC103', 'TC49', 'TC77', 'TC8', 'TC46', 'TC21', 'TC38', 'TC28', 'TC59', 'TC17', 'TC71', 'TC88', 'TC68', 'TC101', 'TC40', 'TC2', 'TC84', 'TC34', 'TC99', 'TC75'}",,,,0,0,0,72,0,31,103,0,72,0
src/UC002_Gerenciar_Diarias_Do_Beneficiario_Minhas_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,,5,0,0,0,5,0,5,5,0,0
src/UC003_Cancelar_Solicitacao_Diaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,,5,0,0,0,5,0,5,5,0,0
src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.0.1,exp01_rgp-diarias_v1.0.2,,,{'TC3'},,0,1,0,0,1,2,3,0,0,0
src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,,{'TC3'},,0,1,0,0,1,2,3,0,0,0
src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",,,3,0,0,0,3,0,3,3,0,0
src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,,{'TC7'},,0,1,0,0,1,6,7,0,0,0
src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC5', 'TC7', 'TC3', 'TC4', 'TC6', 'TC1', 'TC2'}",{'TC7'},,7,1,0,0,7,0,7,6,0,0
src/UC006_Registrar_Empenho.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",,,3,0,0,0,3,0,3,3,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,,,0,0,0,5,0,0,5,0,5,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,0,5,0,0,5,0,5,0,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,,,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,0,5,0,0,5,0,5,0,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,,5,0,0,0,5,0,5,5,0,0
src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC1', 'TC2', 'TC3'}",,,,0,0,0,3,0,0,3,0,3,0
src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",,,3,0,0,0,3,0,3,3,0,0
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC5', 'TC8', 'TC1', 'TC10', 'TC9', 'TC7', 'TC4', 'TC3', 'TC6', 'TC2'}",,,,0,0,0,10,0,0,10,0,10,0
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,{'TC10'},"{'TC5', 'TC9', 'TC7', 'TC4', 'TC6', 'TC8', 'TC10'}",,1,7,0,0,7,3,10,0,0,0
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC5', 'TC8', 'TC1', 'TC10', 'TC9', 'TC7', 'TC4', 'TC3', 'TC6', 'TC2'}",,,10,0,0,0,10,0,10,10,0,0
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,,,0,0,0,5,0,0,5,0,5,0
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,"{'TC5', 'TC4', 'TC2', 'TC3'}","{'TC5', 'TC4', 'TC2', 'TC3'}",,4,4,0,0,4,1,5,0,0,0
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",{'TC4'},,5,1,0,0,5,0,5,4,0,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.1,exp01_rgp-diarias_v1.1.1,,,,{'TC4'},0,0,1,0,1,3,4,0,1,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.1,exp01_rgp-diarias_v1.1.1,{'TC1'},,,,0,0,0,1,0,4,5,0,1,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC5', 'TC3', 'TC4', 'TC1', 'TC2'}",,,5,0,0,0,5,0,5,5,0,0
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,,{'TC4'},,0,1,0,0,1,3,4,0,0,0
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,,,{'TC4'},,0,1,0,0,1,3,4,0,0,0
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC4', 'TC3', 'TC1', 'TC2'}",,,4,0,0,0,4,0,4,4,0,0
src/UC013_Registrar_Liquidacao.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",,,3,0,0,0,3,0,3,3,0,0
src/UC014_Minha_Conta_Bancaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC3', 'TC4', 'TC1', 'TC2'}",,,4,0,0,0,4,0,4,4,0,0
