filename,base_tag,head_tag,new_cts,obsolete_cts_low_low,obsolete_cts_low_high,obsolete_cts_high,obsolete_cts_low_low_size,obsolete_cts_low_high_size,obsolete_cts_high_size,new_cts_size,obsolete_cts_size,reusable_cts_size,total_cts_size,low_impacted_size,high_impacted_size,mixed_impacted_size
src/UC004_Detalhar_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",{'TC3'},,3,1,0,0,3,0,3,2,0,1
src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,{'TC7'},,,1,0,0,0,1,6,7,1,0,0
src/UC005_Listar_Empenhos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC5', 'TC6', 'TC2', 'TC7', 'TC4', 'TC3'}",,,7,0,0,0,7,0,7,7,0,0
src/UC006_Registrar_Empenho.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",,,3,0,0,0,3,0,3,3,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC1', 'TC5', 'TC2', 'TC4', 'TC3'}",,,,0,0,0,5,0,0,5,0,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,"{'TC1', 'TC5', 'TC2', 'TC4', 'TC3'}",,,5,0,0,0,5,0,5,5,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,,"{'TC1', 'TC5', 'TC2', 'TC4', 'TC3'}",,,5,0,0,0,5,0,5,5,0,0
src/UC007_Listar_Autorizacoes_Pagamentos_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC5', 'TC2', 'TC4', 'TC3'}",,,5,0,0,0,5,0,5,5,0,0
src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC1', 'TC2', 'TC3'}",,,,0,0,0,3,0,0,3,0,0,0
src/UC008_Registrar_Autorizacao_de_Pagamento.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",,,3,0,0,0,3,0,3,3,0,0
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC1', 'TC10', 'TC8', 'TC6', 'TC2', 'TC9', 'TC5', 'TC7', 'TC4', 'TC3'}",,,,0,0,0,10,0,0,10,0,0,0
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,"{'TC10', 'TC5', 'TC8', 'TC6', 'TC7', 'TC4', 'TC9'}",,,7,0,0,0,7,3,10,7,0,0
src/UC009_Prestar_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC10', 'TC8', 'TC6', 'TC2', 'TC9', 'TC5', 'TC7', 'TC4', 'TC3'}",,,10,0,0,0,10,0,10,10,0,0
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v0.1,exp01_rgp-diarias_v0.2,"{'TC1', 'TC5', 'TC2', 'TC4', 'TC3'}",,,,0,0,0,5,0,0,5,0,0,0
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v1.0.3,exp01_rgp-diarias_v1.1,,"{'TC2', 'TC5', 'TC4', 'TC3'}",,,4,0,0,0,4,1,5,4,0,0
src/UC010_Analisar_Prestacao_de_Contas.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC5', 'TC2', 'TC4', 'TC3'}",,,5,0,0,0,5,0,5,5,0,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.1,exp01_rgp-diarias_v1.1.1,,,,{'TC4'},0,0,1,0,1,3,4,0,1,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.1,exp01_rgp-diarias_v1.1.1,{'TC1'},,,,0,0,0,1,0,4,5,0,0,0
src/UC011_Listar_Solicitacoes_de_Diarias.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC5', 'TC2', 'TC4', 'TC3'}",,,5,0,0,0,5,0,5,5,0,0
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.1,exp01_rgp-diarias_v1.2.3,,{'TC4'},,,1,0,0,0,1,3,4,1,0,0
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.3,exp01_rgp-diarias_v1.2.4,,{'TC4'},,,1,0,0,0,1,3,4,1,0,0
src/UC012_Listar_Liquidacoes_Pendentes.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC4', 'TC3'}",,,4,0,0,0,4,0,4,4,0,0
src/UC013_Registrar_Liquidacao.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC3'}",,,3,0,0,0,3,0,3,3,0,0
src/UC014_Minha_Conta_Bancaria.claret,exp01_rgp-diarias_v1.2.4,exp01_rgp-diarias_v1.2.5,,"{'TC1', 'TC2', 'TC4', 'TC3'}",{'TC4'},,4,1,0,0,4,0,4,3,0,1
