filename,base_tag,head_tag,new_cts,obsolete_cts_low_low,obsolete_cts_low_high,obsolete_cts_high,obsolete_cts_low_low_size,obsolete_cts_low_high_size,obsolete_cts_high_size,new_cts_size,obsolete_cts_size,reusable_cts_size,total_cts_size,low_impacted_size,high_impacted_size,mixed_impacted_size
src/RF007 - Gerenciar Avaliacoes.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,"{'TC5', 'TC9', 'TC8', 'TC1', 'TC2', 'TC6', 'TC7', 'TC10', 'TC4', 'TC3'}",{'TC1'},,10,1,0,0,10,0,10,9,0,1
src/RF008 - Gerenciar Respostas de Avaliacoes.claret,exp01_gti-competencias_v1.0,exp01_gti-competencias_v1.1,"{'TC5', 'TC2', 'TC6', 'TC7', 'TC3', 'TC4', 'TC1'}",,,,0,0,0,7,0,0,7,0,0,0
src/RF008 - Gerenciar Respostas de Avaliacoes.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,"{'TC5', 'TC2', 'TC6', 'TC7', 'TC3', 'TC4', 'TC1'}","{'TC2', 'TC7', 'TC3', 'TC4'}",,7,4,0,0,7,0,7,3,0,4
src/RF008 - Gerenciar Respostas de Avaliacoes.claret,exp01_gti-competencias_v1.4,exp01_gti-competencias_v1.5,,,"{'TC5', 'TC2', 'TC6', 'TC7', 'TC3', 'TC4', 'TC1'}","{'TC5', 'TC2', 'TC6', 'TC7', 'TC3', 'TC4'}",0,7,6,0,7,0,7,0,0,7
src/RF008 - Gerenciar Respostas de Avaliacoes.claret,exp01_gti-competencias_v1.4,exp01_gti-competencias_v1.5,"{'TC5', 'TC9', 'TC8', 'TC16', 'TC2', 'TC6', 'TC7', 'TC3', 'TC4', 'TC12'}",,,,0,0,0,10,0,7,17,0,0,0
src/RF009 - Gerenciar Resultados de Avaliacoes.claret,exp01_gti-competencias_v1.0,exp01_gti-competencias_v1.1,"{'TC3', 'TC4', 'TC2', 'TC1'}",,,,0,0,0,4,0,0,4,0,0,0
src/RF009 - Gerenciar Resultados de Avaliacoes.claret,exp01_gti-competencias_v1.1,exp01_gti-competencias_v1.2,,"{'TC3', 'TC4', 'TC2', 'TC1'}",,"{'TC3', 'TC4', 'TC2'}",4,0,3,0,4,0,4,1,0,3
src/RF009 - Gerenciar Resultados de Avaliacoes.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,,"{'TC3', 'TC4', 'TC2', 'TC1'}",,0,4,0,0,4,0,4,0,0,4
src/RF009 - Gerenciar Resultados de Avaliacoes.claret,exp01_gti-competencias_v1.4,exp01_gti-competencias_v1.5,,"{'TC3', 'TC4', 'TC2', 'TC1'}",,,4,0,0,0,4,0,4,4,0,0
src/RF010 - Gerenciar Periodos Avaliativos.claret,exp01_gti-competencias_v0.1,exp01_gti-competencias_v1.0,,,"{'TC5', 'TC9', 'TC1', 'TC7', 'TC11', 'TC3', 'TC8', 'TC2', 'TC6', 'TC10', 'TC4'}","{'TC7', 'TC11', 'TC3'}",0,11,3,0,11,0,11,0,0,11
src/RF010 - Gerenciar Periodos Avaliativos.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,,"{'TC5', 'TC10', 'TC2', 'TC6', 'TC7', 'TC9', 'TC8'}",,0,7,0,0,7,3,10,0,0,7
src/RF011 - Gerenciar Competencias Portfolio.claret,exp01_gti-competencias_v0.1,exp01_gti-competencias_v1.0,,"{'TC25', 'TC27', 'TC1', 'TC17', 'TC22', 'TC26', 'TC24', 'TC3', 'TC23', 'TC32', 'TC30', 'TC21', 'TC6', 'TC18', 'TC29', 'TC19', 'TC5', 'TC13', 'TC33', 'TC9', 'TC20', 'TC7', 'TC11', 'TC31', 'TC28', 'TC8', 'TC14', 'TC15', 'TC16', 'TC2', 'TC10', 'TC4', 'TC12', 'TC34', 'TC35'}",,"{'TC23', 'TC31', 'TC27', 'TC15', 'TC7', 'TC11', 'TC19', 'TC35', 'TC3'}",35,0,9,0,35,0,35,26,0,9
src/RF011 - Gerenciar Competencias Portfolio.claret,exp01_gti-competencias_v1.0,exp01_gti-competencias_v1.1,,"{'TC25', 'TC27', 'TC1', 'TC17', 'TC22', 'TC26', 'TC24', 'TC3', 'TC21', 'TC6', 'TC18', 'TC19', 'TC5', 'TC13', 'TC9', 'TC20', 'TC7', 'TC11', 'TC28', 'TC8', 'TC14', 'TC15', 'TC16', 'TC2', 'TC10', 'TC4', 'TC12', 'TC23'}",,,28,0,0,0,28,0,28,28,0,0
src/RF011 - Gerenciar Competencias Portfolio.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,"{'TC25', 'TC27', 'TC17', 'TC22', 'TC26', 'TC24', 'TC3', 'TC21', 'TC6', 'TC18', 'TC19', 'TC5', 'TC13', 'TC9', 'TC20', 'TC7', 'TC11', 'TC28', 'TC8', 'TC14', 'TC15', 'TC16', 'TC2', 'TC10', 'TC4', 'TC12', 'TC23'}",{'TC2'},,27,1,0,0,27,1,28,26,0,1
src/RF012 - Ajuda.claret,exp01_gti-competencias_v0.1,exp01_gti-competencias_v1.0,"{'TC5', 'TC2', 'TC3', 'TC4', 'TC1'}",,,,0,0,0,5,0,0,5,0,0,0
src/RF012 - Ajuda.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,{'TC1'},,,1,0,0,0,1,4,5,1,0,0
src/RF013 - Gerenciar Niveis das Competencias.claret,exp01_gti-competencias_v0.1,exp01_gti-competencias_v1.0,"{'TC5', 'TC9', 'TC8', 'TC1', 'TC2', 'TC6', 'TC7', 'TC10', 'TC4', 'TC3'}",,,,0,0,0,10,0,0,10,0,0,0
src/RF013 - Gerenciar Niveis das Competencias.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,"{'TC9', 'TC8', 'TC10'}",{'TC2'},,3,1,0,0,4,6,10,3,0,1
src/RF014 - Administrador de Dados.claret,exp01_gti-competencias_v1.0,exp01_gti-competencias_v1.1,"{'TC3', 'TC2', 'TC1'}",,,,0,0,0,3,0,0,3,0,0,0
src/RF014 - Administrador de Dados.claret,exp01_gti-competencias_v1.1,exp01_gti-competencias_v1.2,,"{'TC3', 'TC2', 'TC1'}",,,3,0,0,0,3,0,3,3,0,0
src/RF014 - Administrador de Dados.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,"{'TC2', 'TC3', 'TC1'}",,,3,0,0,0,3,0,3,3,0,0
src/RF015 - Gerenciar Planos de Capacitacao de TI.claret,exp01_gti-competencias_v1.1,exp01_gti-competencias_v1.2,"{'TC5', 'TC9', 'TC8', 'TC1', 'TC2', 'TC11', 'TC6', 'TC7', 'TC10', 'TC4', 'TC3'}",,,,0,0,0,11,0,0,11,0,0,0
src/RF015 - Gerenciar Planos de Capacitacao de TI.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,"{'TC5', 'TC9', 'TC8', 'TC1', 'TC2', 'TC11', 'TC6', 'TC7', 'TC10', 'TC4', 'TC3'}","{'TC5', 'TC8', 'TC2', 'TC6', 'TC7', 'TC3', 'TC4'}",,11,7,0,0,11,0,11,4,0,7
src/RF016 - Copiar Itens de Avaliacao.claret,exp01_gti-competencias_v1.4,exp01_gti-competencias_v1.5,"{'TC5', 'TC9', 'TC8', 'TC1', 'TC2', 'TC11', 'TC6', 'TC7', 'TC10', 'TC4', 'TC3'}",,,,0,0,0,11,0,0,11,0,0,0
src/RF017 - Gerenciar Metas de Desempenho.claret,exp01_gti-competencias_v1.4,exp01_gti-competencias_v1.5,,"{'TC2', 'TC1'}",,,2,0,0,0,2,0,2,2,0,0
src/RF018 - Gerenciar Metas de Desempenho.claret,exp01_gti-competencias_v1.1,exp01_gti-competencias_v1.2,"{'TC2', 'TC1'}",,,,0,0,0,2,0,0,2,0,0,0
src/RF018 - Gerenciar Metas de Desempenho.claret,exp01_gti-competencias_v1.3,exp01_gti-competencias_v1.4,,"{'TC2', 'TC1'}",,,2,0,0,0,2,0,2,2,0,0
